runtime_path	sha256	provenance_group	evidence	license
assets/frozendawn/sounds/entity/remnant/latch.ogg	361a2865d1d05f33218a46288e1fdc372255f3cb443d4acb239fe3afb92b02b3	remnant_mixed	tools/audio_sources/remnant/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/entity/remnant/radio_alone.ogg	dbddd78889c0a024c51a92315834735d691ac866f7bf9a67d5d73421f801467e	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/entity/remnant/radio_forgive.ogg	0aca777fe390863b9178441a725a4c2245c5dec73bcdfe2210145edf30b9707f	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/entity/remnant/radio_room.ogg	2f047611f94ff44ea4c97ac425b2a0849603344bee55cb61566e9e81f52c729f	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/entity/remnant/radio_warm.ogg	176b93e13041cfa3b233af731bd0efede0c896baff1c912eea0ab5f38ee474e5	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/entity/remnant/wall_pressure.ogg	4cd5cabb3868bf8dcc0cc420e31aa4ef7f3086b044ab28edd91f1889a752d78f	remnant_mixed	tools/audio_sources/remnant/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/entity/remnant/wall_shift.ogg	bf62553fb59144b6e40e6a94bae297bcfb0c1216bdca2824318e1ebf0c28bb35	remnant_mixed	tools/audio_sources/remnant/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/entity/resonant/breach.ogg	ff6c77a2702f6b547f1bd61f7611f8178fed744520ca2a80d6aa122d5ed9472f	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/death.ogg	468adb63d6f6b187d79a7dc4252d64a628dd0b8d6f033ec28808ba800b274187	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/death_collapse.ogg	60a4a28f4c6bb9e982e2acaa6caf3f6d44d23d90aaf8cc2ebbc779f9030a32e5	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/grab.ogg	2e7cec0b0652cd10cde5caa88f5e084794564603363129e82bf4e6901b870140	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/hurt_1.ogg	dc1afc9144ffaf1ffe9c2a2a23ccce05c4ec9970aca0abc2ac40384402056018	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/hurt_2.ogg	19829aa60ba316201c0ab6fd36aebd2a9454af160218cfa63b9cf7af3b9984e8	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/knock.ogg	15dc871d6d62b593d21eb21ae00153a9ace53883c4c8ec487b94096caee779ce	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/phase.ogg	009f07cdfc88097ebef7e7b2e5fb0e734830696cf24e68e5cdbff11df2a82fae	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/pulse.ogg	c8f3a3dba9e57119d7676cd1efeae8f70a8283f37e699f80a1748b0b0b53309b	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/pulse_windup.ogg	f106013f8e9f7fe97c8d1cc9585234f132cd5273160f2aac78856828f699b2b8	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/resonant/release.ogg	7716bdffed8b70d862f4d21f96be5bef4b7d9296e91d55f90d1edd91c7fe3d61	resonant_mixed	tools/audio_sources/resonant/SOURCES.md	CC0-derived
assets/frozendawn/sounds/entity/rimebound/ambient_1.ogg	ad68b100afa2698edc99bbe2b9d2e971f55b01c854fd458d51705672f81ace58	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/ambient_2.ogg	ce697f1f2e263cb14d40f086c1eaac8811c39a5511d803682be739c24ddfab99	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/ambient_3.ogg	a276f424c41361bfc7e68aff8bc73ed5eb94eb5f6fa10e632896b9b42a0087ee	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/ambient_4.ogg	d0b4c4ca787b3e079da27ac88f04df07335d10a2b39346efb0584b95ed5e6d3b	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/armor.ogg	7720c2f27665431aa414ff874d159efb5692f960aad46bbba3cc5eae3aaf0cda	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/attack_1.ogg	b9b1d5a63ae5e90173184c74ca3900cc6ec9e887157629c2bc9ad463c7c0191f	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/attack_2.ogg	e017dc5d5913c80275ce4bae0e6507167e8fecc61979121688bad0e5112f02f1	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/break_free.ogg	d146f941407735d6a4371a321c979a22840f35b282c22cf7e47f487ebf05ce72	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/burrow.ogg	a1a72277dbeda99e57d9713ad658c94e8cd3c410a2760fa2656c860ae4c1addb	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/burrow_2.ogg	184af0b2a707a5e4b5c3fee4a5beaac6d2eb5c6777332d5c485e32a2cec2f7ac	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/contraction.ogg	56dacfe0b3e9072204602d0410f7c62ead8ab3e4c527656ac1c84ed65c961b89	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/death.ogg	c0d9e06015ff2115ebe2f84d8f4a472f967b6343e4ff178e7cae9d21d33a2420	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/death_2.ogg	23ab21d6d49628c971e73eea324d033dc70157533b129d0200a9ef415c35fa3d	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/encase.ogg	5b00f0b68123e347969635ecb2760448c7d788dc6b5cfef83a91876e5e6aaf5e	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/eruption.ogg	e327ada1833b4895086a3538a23b40bee5d195beb6534ab02fddd8530dd5c535	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/eruption_2.ogg	60bd10224450e5c14ab2dcabb503ee1219af8a77e8655743733f659f44f61cdd	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/fire_scream.ogg	f5fd3b0d25dd2039fb5132e73f638a7223bd87743c1c7df8ee9f64daa4484162	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/freeze.ogg	6fb07a7e773f841fc4ba5e788edbabf13fef0f9740ce41ed49ab6c93258f4808	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/freeze_windup.ogg	5d04829e219072476e891d84e4705bfcfbc85ef8ff315b8d3999369e700f00ea	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/freeze_windup_2.ogg	c31d07c1aa189ab1d90322438cc300193e118bec6f1d88d6e0a949fbd15ba032	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/hurt_1.ogg	e25a640297f7a300b1bc156dc9cdefdebefc7dbfaabf10d7d8e647ad5af48980	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/hurt_2.ogg	63fe1e74e3acce7d8be2d86bcffbf208400e89cbd32228903b516ed9cc571b26	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/hurt_3.ogg	7901f594333961527bb30df97e9e653a68086a0143915a0f6a24dfe57f2d2824	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/lance.ogg	5db064d89f68c5167e85d7aae3b42f33d1f3d62380a1a9fc5b47b10bfa0551b8	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/lance_embed.ogg	64777cc99edb1ba7a7bc3415a7f7af2cf390811f323fa81292164685ab65f3d1	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/lance_windup.ogg	e73c95c4bc00ab0e0e5b20045712c4b28df16765b3398733242d26caeeb70831	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/leap.ogg	1cc24f02a58654181408499e97b8697920fad2b3d9738ed8002b7d6034e77d16	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/shell_crack.ogg	fee360c3e8c153fcad6a0690c21f3781d01727886fa7e8b9b1d1a90ba9a43626	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/shell_shatter.ogg	15bdefbff612e9eaf7fd1af563c5edc32ee96cc894cc5f624e7fa10ec098c0e6	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/rimebound/solidify.ogg	1518cd6297a2ea90705df385e076dde153e37f0fd1b30ba9a3a24348aa3d0f97	rimebound_procedural	tools/audio_sources/rimebound/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/last_witness_converge.ogg	2ff9fea13c9cde41933a5aeecc35134ef5f127b4a44e6f52deaad686b9c5154f	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/last_witness_save.ogg	7fa89ff6af5395f1658b031da4418f86c0406c5fec623ae6425dcad0f68afe66	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/maeve_death_wail.ogg	3020ba638745945dcbff8cc9358154d435200f43e0e96ff2e2ea890d6d1ed058	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/maeve_erasure_collective.ogg	952b268259670fc2e90d6208e61e3aae5008af2206109061e835cf95c01f912c	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/maeve_omen_1.ogg	8b89e551c71280065edb79582ed85cc1e5d9c895bf4cbdd63c2a9317a518ddcc	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/maeve_omen_2.ogg	5e097037193c3bc49ab4051263a89bdae4855ab0775b008d1698c839e381aae9	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/maeve_omen_3.ogg	57642a6aeccb6b51e2628a93bfd60a82b94b1cf3edc4c84214d70b639c04f116	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/thae_iven_heart/the_undone_collapse.ogg	f84583a28ff6b2c124c45fb8fdb44a63cf5d73981a870725b95ac91ba6a47728	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/ambient_1.ogg	cda3a903823c7095e92fa798f350075af0fc4d4f56961905197abffb1825f2f1	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/ambient_2.ogg	850216d8202139bc4492dae136460a3febf9ad1f5b2669cc2c0142a396f5848a	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/ambient_3.ogg	10786d7a04b73aec338a0920f8b5b205545ad7e1b13a860b978b1bbcc83a1223	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/attack.ogg	8a330bd01135c74c20bc1cdc206327eb6a60b114363ed305031eef200c8e34c0	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/breath.ogg	f097f75072e6d206294639fb9e828d4c9c92e2aa66aedd777864428e680da920	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/death.ogg	65c66d81a746a3ffada53d9500feee744e0286b579ced00942bd5aa91a122510	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/failed_word.ogg	e24f19d655eb71325f708ab8a35ef2da699c15c48e0aab58ba3ed65f5ecfb3ef	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/grab.ogg	4f0a65b3e669601e4f8a3fef0f96c02fa033b14c5b30223e63f3dcf8864495fc	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/grasp_break.ogg	6278fe65fd3b1f6cf1dad6ee1bf1930041cbda0d391e7d497475ab7f0bd6302a	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/grasp_cast.ogg	b1beaf6cb63b8f00cc8aaf4dc7b135dd74f9f3808682352d0cd1020494d88dcb	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/grasp_hold.ogg	ed3461bcdb9991389216a624f7af216ded34c1c053e8289dd12e280cadaf19ad	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/hurt.ogg	fd9b86cd29bceda19b050e0b2f93703ef81ac400f69bc1747b40fb255ac54b36	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone/jaw.ogg	f8383feee434c6b8ebb31570a56f90cb0d47e0af152ceee7a301330f1b15f17e	undone_procedural	tools/audio_sources/undone/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/entity/undone_architect/accrete.ogg	10cccaba091ec3352234bbf111844c23f76ea734e2cb2f6f7e95680b96c3fa58	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/ambient_1.ogg	dd9cef65b6e74cdab8d02ec090cd42c92b3990b580f7dc7dc9d4d84f0ae47237	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/ambient_2.ogg	e5a4a0a70bb8eac22a254cad256988554a73d383cfbe2ff1ba8838151b9fea69	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/ambient_3.ogg	03180765c5fb15e421732b4fa9c32f24d87f9becd95e089e743d0474d890bb79	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/attack.ogg	20695bde6bc84ce0d0d264f26c1838c2ec6cc33b40bc74373868b71d52d12d88	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/attack_2.ogg	d560f2be769d929a03e4ce5a16f4cf2e4ccf4e0c2de80cf66d0ec89c16280b6f	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/attack_3.ogg	b8789d4a9142fd53fa1ed13bd006309f0009659b2e8a6365ba8941f6ef07f19f	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/death.ogg	bc8f90eeb2a51563e52a782255d6509f1db070e35ca9645458a123b90cf08eb8	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/hurt_1.ogg	c9c5c735b3d992d21e8e4785c5d4b2f3a1008378c25a85e3c2bf5f038a1ffbd0	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/entity/undone_architect/hurt_2.ogg	585ca3d6ce728a0b406dd32308d0125a41f746a3d78325af7bebb3cee3e4adc1	undone_architect_mixed	tools/audio_sources/undone_architect/SOURCES.md	CC0 and source-site terms
assets/frozendawn/sounds/item/surveyor_lens_tick.ogg	0a0086308c2e0c49f0b4ed90f1b4641150b306aa0e75e3c695e7e57bfe4c68bc	interface_procedural	tools/audio_sources/interface/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/bloom/hollow.ogg	fa47a75d05aa4cb5490428c0de92f6140cf1e7b1ff06c3a3bd8e6b249ea9889c	bloom_mixed	tools/audio_sources/bloom/SOURCES.md	Inherited source terms and original
assets/frozendawn/sounds/music/bloom/pale.ogg	14d3f944183f39e54525a1aa91151e2919de67c8de8f6b89d0b1acc48a41b008	bloom_mixed	tools/audio_sources/bloom/SOURCES.md	Inherited source terms and original
assets/frozendawn/sounds/music/bloom/roots.ogg	a50ae96865580c175f0aae744dadfe196ad78f48209f4a7ac451a7b9bf00f056	bloom_mixed	tools/audio_sources/bloom/SOURCES.md	Inherited source terms and original
assets/frozendawn/sounds/music/heart/iven_battle_loop.ogg	17d07729a47666dfe29f3256032a12e540ed468885f29dcb53b3f65ed1ab17fb	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/master_architect/continuity_ghost.ogg	0517c63210d04d4373088611984e49fd491304899f07f2152ea6d3f4322cfdb0	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/master_architect/last_wall_memory.ogg	c5fd37c1ed4eacdd91a75234a617dcc3aee71114cbde65bd91f2a76daa25ebd2	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/master_architect/orren.ogg	0077ebd8c7a93fdd7ba55d818372e88133b84a3b9ecdcbe7b4860aa53e85b9de	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/master_architect/thae_iven_tethers.ogg	2cc197eff67d583bb6214243ba9d1136e1f2cb5afe144a26c60850ea472a422a	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/master_architect/thae_iven_v3.ogg	8ae7f826ba2ad5d090714c23bfe85fc73fd4f617b507cc1eb81e9e56986d70aa	master_thae_iven_owner	tools/audio_sources/master_architect/SOURCES.md	Frozen Dawn original
assets/frozendawn/sounds/music/phase3_frostbitten.ogg	d31a311cffb69b5ffad87658dfc14266e02bc220447093c0eb8b0531eed05e5d	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/music/phase5_igloo.ogg	66dd5abb4be8716d7231d57319b0ffb9af073432f8980fb61fbf43abdaec408c	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/music/phase6_sub_zero.ogg	3f37b541928992ab87ea9f506bf62962eee333e65658da0f4829774950cc30f5	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/music/the_summer_solstice_2077.ogg	344d87fcef09dcf1ab7b8db91208981c112797f754350e0ac85c9d06a8ca8838	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/player/hearthrot/breath_catch.ogg	d95ba58f903c8807c61cfb279833fb1a8bb037099a1a7b72e8169fdb38e98f01	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/cough_one.ogg	7800da38b7e7317403b1b82b925745c77c66c1a5cbe290e978f6439268e30da0	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/cough_three.ogg	3b97a0b55abc1ae60445286d1b5cf34e86408579cacaf5b1175d45a80c82b011	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/cough_two.ogg	cbd870582d96b433f9d51b629554a7cc46260847e532faab5cc068b49086a48e	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/crystallize.ogg	2f6d7807a6efe53b726400b15812fc5184ebd320cfd3d88f40e4d9ab2a80c6f3	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/hurt_crack_one.ogg	43352e1817d0ad7f9abfddb51d97978fd1ae59be99b090233c14e9b45e239d8b	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/hurt_crack_three.ogg	7d2aca4c9984c20f0b13deaeeb46711e143622f0272733f543814b063f362b39	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/hurt_crack_two.ogg	b59e46ffb130dceebbf0bd105ec53672521c99280b4ca1f18a98aa7e14be13f6	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/player/hearthrot/wheeze.ogg	5720376e5f7126cfe989bfdcdc353c5c9ff01019b8e98e8485d6ddf26c444a5e	hearthrot_mixed	tools/audio_sources/hearthrot/SOURCES.md	CC0-derived and original
assets/frozendawn/sounds/radio/martian_command_message.ogg	dc3c9a43d74afda0d17389cfb2d035cb09f66988f8f86bba0b18e05f06c8251a	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/radio_cutoff.ogg	3d8752a5afbfade6c95a2bae59f0d9679fdb641435be8e1456c4b7f5b1cd622a	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/signal_lock.ogg	583d08c676c1be97e12c0a410492ad2989b97ee791e2c15129729b3fd786af85	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/static_ambient.ogg	a698dfa82b8671db02526ead4f7e951e1936e1948c61135978d7fb3f3c932950	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/static_burst.ogg	210d7d0a1252b5d254ccc4e925d92f836e76b78ec0b7ba45107ac24061e5790c	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/static_heavy.ogg	fcbfd3e9d859b03ae9117d716efd75ffa4dff218cdae186559016de9d5967a01	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/static_medium.ogg	463c3ad0465048b42c221041ac061e4656a7c88da99c5ad7900efb0db250138f	baseline_owner_audio	ASSETS.md	Frozen Dawn original
assets/frozendawn/sounds/radio/voice_at.ogg	123cbd31a6ddffad26205897ea202666c3b7cdda344508869b77f9a960f393b7	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_coordinates.ogg	1843990642be83abca7cd79a7cdeb4a057b8aa5520e30dc3619571b99bb18b50	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_eight.ogg	2896a9dbb8f63a0b886fcaf5b63f6877329d1108cec72d1347f00b9a57094c22	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_field_unit.ogg	874050d19a0e11508e5ced65013c51047644763fd76fa4d0efe9ea201edaa97a	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_five.ogg	c5702f82e075b72cbdb7ddacf1066c43f77d03520955cc950ef40d07beaaac63	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_four.ogg	0ed3af4d859bceaba4bfe7b8ca7fffd64a74d5b54969ee50d0696dec634c89d6	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_hundred.ogg	9685bfceb6814943f94b3f5ef2153527e5157f3376cde4e13718ff0f8fd17ab8	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_negative.ogg	e553ef7a202e89c9a6b1a41342139b160d24cd29eb83e2784f13e8fa9726dbe0	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_nine.ogg	4632a2622d188d449e55cd265bc36b489701a91bf623604c30c2d0a78de7ad84	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_no_lock.ogg	29fa56d0d93adee523847d1747fd8fc9856e9328ca0598390f0e90a54a96d2e1	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_one.ogg	ad0111b963053e79aa8cb5affad5d3e26c887b83cfc59d8a517285bb84385e02	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_orsa.ogg	6345b6269990eb97ab47217fb3a921683f0a7ef91a86c7032da8627a2727f333	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_repeat.ogg	f27bd846ff9f41e5849b549af12a7f2ee4415876c3b4b9026dbd6de97769b9a8	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_seven.ogg	c7004acf5d588f111da698df0cc1ce9383bc2f5515e347bd7b7fee155f90f906	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
assets/frozendawn/sounds/radio/voice_signal.ogg	757730a836ad3b6994041e9448b032e057f442d0ab73e3d5cb2add460ded7b50	generated_voice	tools/audio_sources/generated_voice/NOTICE.md	CC BY-SA 4.0
